,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
3197788,1674104549845,2023-01-19 05:02:29,20817.5,59.044,20817.4,7.055,20817.3,3.939,20817.2,1.957,20817.1,0.025,20817.0,4.342,20816.9,12.044,20816.8,2.017,20816.7,1.597,20816.6,0.144,20817.6,1.536,20817.9,0.001,20818.0,0.15,20818.3,0.013,20818.4,0.517,20818.5,0.15,20818.6,0.796,20818.7,1.68,20818.8,0.009,20818.9,0.001
3197789,1674104550095,2023-01-19 05:02:30,20817.5,58.853,20817.4,9.169,20817.3,5.136,20817.2,1.957,20817.1,0.025,20817.0,3.72,20816.9,12.044,20816.8,2.017,20816.7,1.787,20816.6,0.144,20817.6,1.649,20817.9,0.001,20818.0,0.15,20818.3,0.013,20818.4,0.517,20818.5,0.15,20818.6,0.796,20818.7,1.68,20818.8,0.009,20818.9,0.725
3197790,1674104550346,2023-01-19 05:02:30,20817.5,58.227,20817.4,10.224,20817.3,5.136,20817.2,3.283,20817.1,0.025,20817.0,2.571,20816.9,12.044,20816.8,2.017,20816.7,1.44,20816.6,0.144,20817.6,1.64,20817.9,0.001,20818.0,0.15,20818.3,0.013,20818.4,0.517,20818.5,0.15,20818.6,0.796,20818.7,1.68,20818.8,0.009,20818.9,0.725
3197791,1674104550597,2023-01-19 05:02:30,20817.5,58.391,20817.4,10.224,20817.3,5.136,20817.2,3.203,20817.1,0.025,20817.0,2.571,20816.9,12.044,20816.8,2.017,20816.7,1.44,20816.6,0.144,20817.6,1.641,20817.9,0.001,20818.0,0.15,20818.3,0.013,20818.4,0.517,20818.5,0.15,20818.6,0.796,20818.7,1.68,20818.8,0.009,20818.9,0.725
3197792,1674104550847,2023-01-19 05:02:30,20817.5,59.509,20817.4,10.225,20817.3,5.136,20817.2,3.187,20817.1,0.025,20817.0,2.571,20816.9,12.044,20816.8,2.017,20816.7,1.44,20816.6,0.144,20817.6,1.131,20817.9,0.001,20818.0,0.15,20818.3,0.013,20818.4,0.517,20818.5,0.15,20818.6,0.817,20818.7,1.681,20818.8,0.01,20818.9,0.726
3197793,1674104551097,2023-01-19 05:02:31,20818.3,43.085,20818.2,0.025,20817.9,3.664,20817.8,0.221,20817.7,0.489,20817.6,1.396,20817.5,9.259,20817.4,4.108,20817.3,5.137,20817.2,3.28,20818.4,0.372,20818.5,0.15,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.726,20819.0,0.201,20819.2,0.001,20819.3,0.009,20819.4,1.077
3197794,1674104551347,2023-01-19 05:02:31,20818.3,45.236,20818.2,0.025,20817.9,4.104,20817.8,0.221,20817.7,0.489,20817.6,1.396,20817.5,3.457,20817.4,4.108,20817.3,5.185,20817.2,3.28,20818.4,1.17,20818.5,0.15,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.726,20819.0,0.201,20819.2,0.001,20819.3,0.009,20819.4,1.077
3197795,1674104551597,2023-01-19 05:02:31,20818.3,46.34,20818.2,0.025,20817.9,4.104,20817.8,0.221,20817.7,0.505,20817.6,1.396,20817.5,3.311,20817.4,4.108,20817.3,5.185,20817.2,3.28,20818.4,0.42,20818.5,0.15,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.726,20819.0,0.201,20819.2,0.001,20819.3,0.009,20819.4,1.077
3197796,1674104551847,2023-01-19 05:02:31,20818.3,46.612,20818.2,0.045,20817.9,4.104,20817.8,0.221,20817.7,0.504,20817.6,1.396,20817.5,3.311,20817.4,4.108,20817.3,5.185,20817.2,3.28,20818.4,0.42,20818.5,0.15,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.726,20819.0,0.201,20819.2,0.001,20819.3,0.009,20819.4,1.077
3197797,1674104552097,2023-01-19 05:02:32,20818.3,46.612,20818.2,0.045,20817.9,4.104,20817.8,0.221,20817.7,0.512,20817.6,1.396,20817.5,3.311,20817.4,4.108,20817.3,5.185,20817.2,3.28,20818.4,0.42,20818.5,0.15,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.726,20819.0,0.201,20819.3,0.009,20819.4,1.077,20819.5,0.002
3197798,1674104552347,2023-01-19 05:02:32,20818.3,46.639,20818.2,0.045,20817.9,4.104,20817.8,0.221,20817.7,0.512,20817.6,1.396,20817.5,3.311,20817.4,4.108,20817.3,5.185,20817.2,3.28,20818.4,0.409,20818.5,0.15,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.726,20819.0,0.201,20819.3,0.009,20819.4,1.077,20819.5,0.002
